Levy,Prod. year,Engine volume,Mileage,Cylinders,Airbags,Category_encoded,Leather_binary,Wheel_binary,Fuel type_Diesel,Fuel type_Hybrid,Fuel type_Hydrogen,Fuel type_LPG,Fuel type_Petrol,Fuel type_Plug-in Hybrid,Gear box type_Manual,Gear box type_Tiptronic,Gear box type_Variator,Drive wheels_fwd,Drive wheels_rwd,Doors_group_le_4
781.0,2012,1.3,13000,4,2,3,1,1,0,1,0,0,0,0,0,0,0,1,0,1
753.0,2012,2.4,0,4,0,9,1,0,0,1,0,0,0,0,0,0,0,1,0,1
781.0,2012,1.5,128000,4,4,3,1,1,0,1,0,0,0,0,0,0,0,1,0,1
781.0,2012,2.4,86000,4,10,9,0,0,0,1,0,0,0,0,0,1,0,1,0,1
753.0,2012,2.4,97000,4,12,9,0,0,0,0,0,0,1,0,0,1,0,1,0,1
531.0,2012,1.6,199288,4,12,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
781.0,2012,4.4,0,8,6,9,1,0,0,0,0,0,1,0,0,1,0,0,1,1
781.0,2012,3.5,246400,6,8,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
781.0,2012,1.8,190000,4,8,9,0,0,0,0,0,0,1,0,0,0,0,1,0,1
642.0,2012,2.0,301866,4,12,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
781.0,2012,1.8,24000,4,8,3,0,0,0,0,0,1,0,0,0,0,1,1,0,1
1391.0,2012,4.7,155313,8,12,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1058.0,2012,3.5,285186,6,12,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
781.0,2012,3.0,198211,6,12,4,1,0,1,0,0,0,0,0,0,1,0,0,0,1
781.0,2012,1.5,254400,4,12,9,1,0,0,1,0,0,0,0,0,0,0,1,0,1
781.0,2012,1.4,280000,4,12,9,1,0,0,0,0,0,0,1,0,0,1,1,0,1
642.0,2012,2.0,184000,4,12,9,1,0,0,0,0,0,1,0,0,1,0,0,1,1
642.0,2012,2.0,86651,4,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1
781.0,2012,1.8,193600,4,12,3,0,0,0,1,0,0,0,0,0,0,0,1,0,1
781.0,2012,1.4,188000,4,10,3,0,0,0,0,0,0,0,1,0,0,0,1,0,1
531.0,2012,1.6,75000,4,8,4,1,0,0,0,0,0,1,0,1,0,0,1,0,1
1505.0,2012,1.8,51000,4,8,3,0,1,0,1,0,0,0,0,0,0,0,1,0,1
781.0,2012,2.5,0,4,0,9,0,0,0,0,0,0,1,0,0,0,0,1,0,1
642.0,2012,2.0,115000,4,8,9,1,0,0,0,0,0,1,0,0,1,0,1,0,1
586.0,2012,1.8,97000,4,12,9,1,0,0,0,0,0,1,0,0,1,0,1,0,1
586.0,2012,1.8,172346,4,12,3,1,0,0,1,0,0,0,0,0,0,0,1,0,1
781.0,2012,1.6,120000,4,10,9,1,0,0,1,0,0,0,0,0,0,1,1,0,1
642.0,2012,2.0,139633,4,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1
781.0,2012,1.8,87000,4,6,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
586.0,2012,1.8,192683,4,12,3,1,0,0,1,0,0,0,0,0,0,0,1,0,1
781.0,2012,2.5,174552,4,12,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
753.0,2012,2.4,0,4,0,9,1,0,0,1,0,0,0,0,0,0,0,1,0,1
781.0,2012,1.5,150000,2,0,9,0,1,0,1,0,0,0,0,0,0,0,0,1,1
781.0,2012,2.5,121318,4,12,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
781.0,2012,2.5,75000,5,6,9,1,0,0,0,0,0,1,0,0,1,0,1,0,1
586.0,2012,1.8,165758,4,10,3,0,0,0,0,0,0,1,0,0,0,0,1,0,1
586.0,2012,1.8,59000,4,10,3,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1268.0,2012,1.5,102000,4,2,9,0,1,0,1,0,0,0,0,0,0,0,1,0,1
475.0,2012,1.4,127520,4,6,3,0,0,0,0,0,0,1,0,1,0,0,1,0,1
781.0,2012,2.5,169000,4,12,4,0,0,0,0,0,0,1,0,0,1,0,0,0,1
642.0,2012,2.0,135965,4,4,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
781.0,2012,2.4,128000,4,16,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1268.0,2012,1.5,145000,4,4,7,0,1,0,0,0,0,1,0,0,0,0,1,0,1
919.0,2012,3.0,92141,6,12,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1
781.0,2012,2.5,268683,4,12,4,1,0,0,1,0,0,0,0,0,0,0,1,0,1
781.0,2012,1.8,165000,4,12,9,1,0,0,1,0,0,0,0,0,0,0,1,0,1
781.0,2012,2.5,216000,4,4,10,1,0,1,0,0,0,0,0,0,0,0,1,0,1
364.0,2012,1.0,75407,4,4,3,1,0,0,0,0,0,1,0,0,0,0,1,0,1
531.0,2012,1.6,162911,4,4,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
1505.0,2012,1.8,143560,4,2,2,0,1,1,0,0,0,0,0,1,0,0,1,0,1
642.0,2012,2.0,46208,4,4,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
1058.0,2012,3.5,258493,6,12,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1
781.0,2012,2.4,87792,4,12,4,0,0,0,0,0,1,0,0,0,0,0,1,0,1
781.0,2012,3.2,200000,6,2,6,1,0,1,0,0,0,0,0,1,0,0,0,1,1
781.0,2012,2.5,159901,4,12,4,1,0,0,0,0,0,1,0,0,0,0,1,0,1
531.0,2012,1.6,139200,4,12,4,1,0,0,0,0,0,1,0,0,1,0,1,0,1
586.0,2012,1.8,174285,4,12,3,1,0,0,1,0,0,0,0,0,0,0,1,0,1
781.0,2012,1.8,137000,4,12,3,0,0,0,1,0,0,0,0,0,0,1,1,0,1
875.0,2012,1.0,111111,3,4,3,0,1,0,0,0,0,1,0,0,0,0,1,0,1
586.0,2012,1.8,35083,4,12,3,1,0,0,1,0,0,0,0,0,0,0,1,0,1
642.0,2012,2.0,78732,4,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1
781.0,2012,1.8,83000,4,8,9,0,0,0,0,0,0,1,0,0,1,0,1,0,1
1086.0,2012,3.6,128195,6,12,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
781.0,2012,1.5,96000,4,8,3,0,1,0,1,0,0,0,0,0,0,0,1,0,1
531.0,2012,1.6,152000,4,4,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
531.0,2012,1.6,107179,4,4,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
503.0,2012,1.5,58600,4,4,3,1,0,0,0,0,0,1,0,0,0,0,1,0,1
781.0,2012,2.5,13800,6,12,9,1,0,0,0,0,0,1,0,0,1,0,1,0,1
586.0,2012,1.8,96432,4,12,9,1,0,0,0,0,0,1,0,0,1,0,0,1,1
642.0,2012,2.0,174966,4,12,9,1,0,1,0,0,0,0,0,0,0,0,1,0,1
503.0,2012,1.5,163312,4,4,3,1,0,0,1,0,0,0,0,0,0,0,1,0,1
531.0,2012,1.6,97000,4,4,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
475.0,2012,1.4,0,4,10,9,1,0,0,0,0,0,0,1,0,0,0,1,0,1
781.0,2012,1.8,90000,4,4,3,0,0,0,1,0,0,0,0,0,0,0,1,0,1
781.0,2012,2.0,125000,4,8,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
642.0,2012,2.0,176379,4,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1
531.0,2012,1.6,96860,4,4,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
753.0,2012,2.4,259184,4,0,9,1,0,0,1,0,0,0,0,0,0,0,1,0,1
586.0,2012,1.8,144000,4,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,1
642.0,2012,2.0,161952,4,4,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
1111.0,2012,1.3,59000,4,4,3,1,1,0,1,0,0,0,0,0,0,1,1,0,1
586.0,2012,1.8,99000,4,7,3,0,0,0,1,0,0,0,0,0,0,0,1,0,1
697.0,2012,2.2,272000,4,2,2,0,0,1,0,0,0,0,0,1,0,0,1,0,1
642.0,2012,2.0,141641,4,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1
781.0,2012,2.5,239395,4,12,4,1,0,0,1,0,0,0,0,0,0,0,1,0,1
503.0,2012,1.5,20400,4,4,3,1,0,0,0,0,0,1,0,0,0,0,1,0,1
364.0,2012,1.0,129436,4,4,3,1,0,0,0,0,0,1,0,0,0,0,1,0,1
781.0,2012,1.6,120000,6,0,3,1,0,0,0,0,0,1,0,0,0,0,1,0,1
586.0,2012,1.8,182000,4,12,3,0,0,0,1,0,0,0,0,0,0,1,1,0,1
781.0,2012,2.0,117000,4,8,3,0,0,0,1,0,0,0,0,0,0,0,1,0,1
531.0,2012,1.6,117061,4,4,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
586.0,2012,1.8,165392,4,4,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
781.0,2012,2.5,148800,4,8,9,1,0,0,1,0,0,0,0,0,0,0,1,0,1
531.0,2012,1.6,52352,4,4,3,1,0,1,0,0,0,0,0,0,0,0,1,0,1
781.0,2012,1.3,140000,4,10,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1
753.0,2012,2.4,277614,4,0,9,1,0,0,1,0,0,0,0,0,0,0,1,0,1
531.0,2012,1.6,76053,4,8,4,0,0,0,0,0,0,1,0,0,1,0,1,0,1
1058.0,2012,3.5,0,6,12,4,1,0,0,0,0,0,1,0,0,0,0,1,0,1
642.0,2012,2.0,82000,4,9,9,1,0,0,0,0,0,1,0,0,1,0,1,0,1
781.0,2012,1.8,109000,4,8,9,0,0,0,0,0,0,1,0,0,0,0,1,0,1
781.0,2012,2.4,154000,4,8,9,0,0,0,1,0,0,0,0,0,0,0,1,0,1
503.0,2012,1.5,88836,4,4,3,1,0,0,1,0,0,0,0,0,0,0,1,0,1
642.0,2012,2.0,105760,4,12,4,0,0,0,0,0,0,1,0,0,1,0,0,0,1
781.0,2012,1.5,147000,4,0,9,1,1,0,1,0,0,0,0,0,0,1,1,0,1
781.0,2012,2.0,125000,4,12,9,0,0,0,0,0,0,1,0,0,1,0,1,0,1
642.0,2012,2.0,126400,6,6,9,1,0,0,0,0,0,1,0,0,1,0,1,0,1
503.0,2012,1.5,42796,4,4,3,1,0,0,0,0,0,1,0,0,0,0,1,0,1
364.0,2012,1.0,50261,4,4,3,1,0,0,0,0,0,1,0,0,0,0,1,0,1
781.0,2012,2.5,104000,8,6,9,1,0,0,0,0,0,1,0,0,1,0,1,0,1
753.0,2012,2.4,108000,4,8,9,0,0,0,0,0,0,1,0,0,0,0,1,0,1
586.0,2012,1.8,205248,4,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,1
919.0,2012,3.0,208000,6,6,4,1,0,1,0,0,0,0,0,0,1,0,0,0,1
919.0,2012,3.0,140200,6,10,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1
919.0,2012,3.0,203500,6,12,4,1,0,1,0,0,0,0,0,0,1,0,0,0,1
642.0,2012,2.0,92866,4,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1
781.0,2012,1.5,120000,4,6,3,0,0,0,1,0,0,0,0,0,0,0,1,0,1
503.0,2012,1.5,91000,4,4,3,1,0,0,1,0,0,0,0,0,0,0,1,0,1
781.0,2012,2.5,72500,5,8,9,0,0,0,0,0,0,1,0,0,1,0,1,0,1
1058.0,2012,3.5,257072,6,12,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1
503.0,2012,1.5,75000,4,8,3,0,0,0,1,0,0,0,0,0,0,0,1,0,1
781.0,2012,2.5,236332,4,4,10,1,0,1,0,0,0,0,0,0,0,0,1,0,1
781.0,2012,2.5,58000,4,12,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1
781.0,2012,1.8,161000,4,6,3,0,0,0,1,0,0,0,0,0,0,1,1,0,1
1058.0,2012,3.5,236016,6,12,4,1,0,0,1,0,0,0,0,0,0,0,1,0,1
781.0,2012,3.0,97500,6,16,9,1,0,1,0,0,0,0,0,0,1,0,0,1,1
781.0,2012,2.5,102000,4,0,9,0,0,0,0,0,0,1,0,0,1,0,1,0,1
642.0,2012,2.0,122050,4,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1
642.0,2012,2.0,159989,4,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1
781.0,2012,2.4,150000,8,12,9,0,0,0,1,0,0,0,0,0,0,0,1,0,1
781.0,2012,2.5,285214,4,12,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
642.0,2012,2.0,144000,4,10,9,1,0,0,0,0,0,1,0,0,1,0,0,1,1
642.0,2012,2.0,236781,4,4,9,1,0,0,0,0,1,0,0,0,0,0,1,0,1
1058.0,2012,3.5,193267,6,12,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1
753.0,2012,2.4,98000,4,12,4,1,0,0,0,0,0,1,0,0,1,0,1,0,1
364.0,2012,1.0,32387,4,4,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
642.0,2012,2.0,140000,5,6,9,1,0,0,1,0,0,0,0,0,0,0,1,0,1
781.0,2012,1.4,142000,4,9,9,0,0,0,0,0,0,1,0,0,1,0,1,0,1
781.0,2012,2.5,139000,4,10,9,1,0,0,0,0,0,1,0,0,1,0,1,0,1
781.0,2012,2.5,148000,4,8,9,1,0,0,0,0,0,1,0,0,1,0,1,0,1
642.0,2012,2.0,72018,4,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1
781.0,2012,2.5,101000,4,10,9,1,0,0,0,0,0,1,0,0,1,0,1,0,1
364.0,2012,1.0,160000,4,4,3,1,0,0,0,0,0,1,0,0,0,0,1,0,1
781.0,2012,2.5,95000,4,9,9,1,0,0,0,0,0,1,0,0,1,0,0,1,1
503.0,2012,1.5,120800,4,4,3,1,0,0,1,0,0,0,0,0,0,0,1,0,1
781.0,2012,1.4,89000,4,10,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1
919.0,2012,3.0,228307,4,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1
781.0,2012,2.4,180800,4,10,9,0,0,0,0,0,0,1,0,0,1,0,1,0,1
781.0,2012,1.8,58000,4,12,9,1,0,0,0,0,0,1,0,0,1,0,1,0,1
781.0,2012,1.8,99000,4,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,1
642.0,2012,2.0,77231,4,4,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1
503.0,2012,1.5,138000,4,4,3,1,0,0,0,0,0,1,0,0,0,0,1,0,1
586.0,2012,1.8,174000,4,8,10,0,0,0,0,0,0,1,0,0,0,1,1,0,1
781.0,2012,1.8,160000,4,12,3,1,0,0,1,0,0,0,0,0,0,0,1,0,1
531.0,2012,1.6,133770,4,4,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
781.0,2012,2.5,148000,4,12,9,0,0,0,0,0,0,1,0,0,1,0,1,0,1
781.0,2012,2.5,214173,4,12,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
642.0,2012,2.0,120480,4,12,9,1,0,0,0,0,0,1,0,0,1,0,1,0,1
531.0,2012,1.6,12000,4,8,9,0,0,0,0,0,0,1,0,0,0,0,1,0,1
642.0,2012,2.0,150400,4,12,4,1,0,0,0,0,0,1,0,0,0,0,1,0,1
586.0,2012,1.8,197619,4,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,1
586.0,2012,1.8,156800,4,6,9,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1058.0,2012,3.5,174400,6,10,4,1,0,0,0,0,0,1,0,0,1,0,1,0,1
531.0,2012,1.6,190454,4,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1086.0,2012,3.6,98000,6,12,4,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1058.0,2012,3.5,55290,6,12,4,1,0,0,0,0,0,1,0,0,0,0,0,1,1
781.0,2012,1.4,80000,4,6,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
586.0,2012,1.8,117900,4,8,3,1,0,0,1,0,0,0,0,0,0,0,1,0,1
503.0,2012,1.5,33395,4,4,3,1,0,0,0,0,0,1,0,0,0,0,1,0,1
642.0,2012,2.0,74500,4,6,3,0,0,0,1,0,0,0,0,0,0,0,1,0,1
781.0,2012,2.4,116800,6,8,9,1,0,0,0,1,0,0,0,0,1,0,1,0,1
781.0,2012,3.2,195000,5,8,6,1,0,1,0,0,0,0,0,0,1,0,0,1,1
781.0,2012,1.8,64500,4,12,3,1,0,0,1,0,0,0,0,0,0,0,1,0,1
781.0,2012,2.5,80000,4,12,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
753.0,2012,2.4,112000,4,10,9,0,0,0,1,0,0,0,0,0,0,0,1,0,1
642.0,2012,2.0,101275,4,4,9,1,0,1,0,0,0,0,0,0,0,0,1,0,1
1058.0,2012,3.5,193267,6,12,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1
586.0,2012,1.8,240560,4,12,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
781.0,2012,1.6,39200,4,6,4,0,0,0,0,0,0,1,0,0,0,0,1,0,1
781.0,2012,1.8,130000,4,8,9,0,0,0,1,0,0,0,0,0,0,1,1,0,1
642.0,2012,2.0,154231,4,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1
586.0,2012,1.8,76500,4,4,9,0,0,0,0,0,0,1,0,0,0,0,1,0,1
503.0,2012,1.5,81595,4,4,3,1,0,0,0,0,0,1,0,0,0,0,1,0,1
919.0,2012,3.0,420794,6,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1
781.0,2012,1.5,143000,8,6,3,0,1,0,1,0,0,0,0,0,0,0,1,0,1
642.0,2012,2.0,138292,4,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1
503.0,2012,1.5,93000,4,8,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0
642.0,2012,2.0,134052,4,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1
586.0,2012,1.8,264398,4,12,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
1268.0,2012,1.5,88000,4,8,3,0,1,0,1,0,0,0,0,0,0,0,1,0,1
781.0,2012,1.6,110000,4,12,9,1,0,0,0,0,0,1,0,0,1,0,1,0,1
475.0,2012,1.4,100000,4,10,3,1,0,0,0,0,0,0,1,0,0,0,1,0,1
642.0,2012,2.0,115000,4,12,4,1,0,0,0,0,0,1,0,0,1,0,0,0,1
642.0,2012,2.0,87000,4,0,9,0,0,0,0,0,0,1,0,0,0,0,1,0,1
642.0,2012,2.0,198034,4,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1
781.0,2012,2.0,0,6,6,9,1,0,0,0,0,0,1,0,0,1,0,0,1,1
642.0,2012,2.0,77000,4,6,9,1,0,0,0,0,0,1,0,0,1,0,1,0,1
919.0,2012,3.0,83200,6,8,9,1,0,0,0,0,0,1,0,0,1,0,0,0,1
753.0,2012,2.4,90720,4,12,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
642.0,2012,2.0,72960,4,4,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
503.0,2012,1.5,90000,4,4,3,1,0,0,0,0,0,1,0,0,0,0,1,0,1
503.0,2012,1.5,147562,4,4,3,1,0,0,0,0,0,1,0,0,0,0,1,0,1
586.0,2012,1.8,300000,4,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,1
586.0,2012,1.8,119230,4,8,3,1,0,0,0,0,0,1,0,0,0,0,1,0,1
475.0,2012,1.4,110213,4,12,9,1,0,0,0,0,0,0,1,0,0,1,1,0,1
642.0,2012,2.0,212079,4,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1
642.0,2012,2.0,166122,4,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1
919.0,2012,3.0,274098,6,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1
364.0,2012,1.0,155329,4,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1
531.0,2012,1.6,134000,4,4,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
781.0,2012,1.5,159000,4,2,3,0,1,0,1,0,0,0,0,0,0,0,1,0,1
638.0,2012,0.7,150000,3,2,9,0,1,0,0,0,0,1,0,0,0,0,1,0,1
503.0,2012,1.5,172800,4,12,3,1,0,0,0,0,0,1,0,0,0,0,1,0,1
1111.0,2012,1.3,117000,4,4,3,0,1,0,1,0,0,0,0,0,0,0,1,0,1
503.0,2012,1.5,1600,4,12,3,0,0,0,1,0,0,0,0,0,0,1,1,0,1
781.0,2012,2.5,302400,4,10,9,0,0,0,1,0,0,0,0,0,1,0,1,0,1
1668.0,2012,5.7,186251,8,12,9,1,0,0,0,0,0,1,0,0,0,0,0,1,1
1058.0,2012,3.5,115485,6,12,4,1,0,0,0,0,0,1,0,0,0,0,1,0,1
531.0,2012,1.6,104448,4,12,3,1,0,0,0,0,0,1,0,0,0,0,1,0,1
781.0,2012,2.5,102000,4,8,9,1,0,0,0,0,0,1,0,0,1,0,1,0,1
781.0,2012,2.0,93900,4,4,9,0,0,0,0,0,0,1,0,0,1,0,1,0,1
531.0,2012,1.6,101682,4,4,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
531.0,2012,1.6,185907,4,4,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
781.0,2012,2.5,115000,4,6,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1
586.0,2012,1.8,68000,4,12,9,1,0,0,1,0,0,0,0,0,0,0,1,0,1
642.0,2012,2.0,151481,4,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1
642.0,2012,2.0,230000,4,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1
642.0,2012,2.0,124000,4,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1
503.0,2012,1.5,148233,4,12,9,0,0,0,1,0,0,0,0,0,0,1,1,0,1
586.0,2012,1.8,158223,4,4,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
781.0,2012,1.8,112000,4,10,9,1,0,0,0,0,0,1,0,0,1,0,0,1,1
503.0,2012,1.5,79092,4,4,3,1,0,0,0,0,0,1,0,0,0,0,1,0,1
642.0,2012,2.0,109309,4,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1
642.0,2012,2.0,225307,4,12,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
586.0,2012,1.8,88000,4,12,9,1,0,0,1,0,0,0,0,0,0,0,1,0,1
781.0,2012,2.5,99000,4,12,9,0,0,0,1,0,0,0,0,0,0,0,1,0,1
531.0,2012,1.6,104000,4,12,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1
503.0,2012,1.5,118400,4,4,3,1,0,0,0,0,0,1,0,0,0,0,1,0,1
781.0,2012,2.5,249422,4,10,9,1,0,0,1,0,0,0,0,0,0,0,1,0,1
781.0,2012,4.7,178000,8,12,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1
642.0,2012,2.0,145000,2,4,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
642.0,2012,2.0,105661,4,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1
531.0,2012,1.6,79911,4,4,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
503.0,2012,1.5,208000,4,6,3,0,0,0,1,0,0,0,0,0,0,0,1,0,1
781.0,2012,2.5,195994,4,12,9,1,0,0,1,0,0,0,0,0,0,1,1,0,1
642.0,2012,2.0,99748,4,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1
503.0,2012,1.5,126400,4,5,9,0,0,0,0,0,0,1,0,0,0,0,1,0,1
586.0,2012,1.8,99000,4,12,3,1,0,0,1,0,0,0,0,0,0,1,1,0,1
975.0,2012,3.2,198744,6,12,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1
586.0,2012,1.8,160913,4,12,3,0,0,0,1,0,0,0,0,0,1,0,1,0,1
1058.0,2012,3.5,140000,6,0,4,1,0,0,0,0,0,1,0,0,1,0,0,0,1
781.0,2012,4.5,80000,8,12,4,1,0,1,0,0,0,0,0,0,1,0,0,0,1
503.0,2012,1.5,110000,4,12,3,0,0,0,1,0,0,0,0,0,0,0,1,0,1
781.0,2012,3.0,222222,6,16,9,1,0,1,0,0,0,0,0,0,1,0,0,1,1
1111.0,2012,1.3,105000,3,2,3,0,1,0,0,0,0,1,0,0,0,1,0,0,1
586.0,2012,1.8,130000,4,10,3,0,0,0,0,0,0,1,0,1,0,0,1,0,1
781.0,2012,2.5,12000,4,8,9,0,0,0,0,0,0,1,0,0,1,0,1,0,1
781.0,2012,1.8,100000,4,12,3,0,0,0,1,0,0,0,0,0,0,0,1,0,1
642.0,2012,2.0,141438,4,12,9,1,0,1,0,0,0,0,0,0,0,0,1,0,1
503.0,2012,1.5,41620,4,4,3,1,0,0,0,0,0,1,0,0,0,0,1,0,1
781.0,2012,2.2,285000,4,6,4,0,0,1,0,0,0,0,0,1,0,0,1,0,1
781.0,2012,2.5,198400,4,10,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1
781.0,2012,3.0,123000,6,12,4,1,0,1,0,0,0,0,0,0,1,0,0,0,1
781.0,2012,2.5,169600,4,12,9,1,0,0,1,0,0,0,0,0,0,0,1,0,1
586.0,2012,1.8,60000,4,0,9,0,0,0,1,0,0,0,0,0,0,1,1,0,1
475.0,2012,1.4,140000,4,12,9,1,0,0,0,0,0,0,1,0,0,0,1,0,1
475.0,2012,1.4,100280,4,8,9,0,0,0,0,0,0,1,0,0,1,0,1,0,1
586.0,2012,1.8,146000,4,12,3,1,0,0,1,0,0,0,0,0,0,0,1,0,1
586.0,2012,1.8,136194,4,12,3,1,0,0,1,0,0,0,0,0,1,0,1,0,1
753.0,2012,2.4,142000,4,12,9,0,0,0,0,0,0,1,0,0,1,0,1,0,1
503.0,2012,1.5,68000,4,4,3,1,0,0,0,0,0,1,0,0,0,0,1,0,1
642.0,2012,2.0,177512,4,12,9,1,0,0,0,0,0,1,0,0,0,0,0,0,1
781.0,2012,1.8,210000,4,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,1
753.0,2012,2.4,323883,4,12,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
475.0,2012,1.4,126419,4,12,3,1,0,0,1,0,0,0,0,0,0,0,1,0,1
781.0,2012,1.8,100000,4,12,3,1,0,0,1,0,0,0,0,0,0,0,1,0,1
1111.0,2012,1.3,116000,4,2,10,0,1,0,1,0,0,0,0,0,0,1,1,0,1
475.0,2012,1.4,61100,4,12,9,1,0,0,0,0,0,1,0,0,1,0,1,0,1
753.0,2012,2.4,277614,4,12,9,1,0,0,1,0,0,0,0,0,0,0,1,0,1
781.0,2012,1.8,120000,4,8,3,0,0,0,1,0,0,0,0,0,0,0,1,0,1
642.0,2012,2.0,67000,4,12,9,1,0,0,0,0,0,1,0,0,1,0,1,0,1
919.0,2012,3.0,140096,6,12,9,1,0,0,0,0,0,1,0,0,1,0,0,1,1
586.0,2012,1.8,48000,4,12,9,1,0,0,0,0,0,1,0,0,1,0,1,0,1
781.0,2012,2.0,112000,4,12,9,1,0,0,0,0,0,1,0,0,1,0,0,1,1
1268.0,2012,1.5,76000,4,4,3,0,1,0,1,0,0,0,0,0,1,0,1,0,1
781.0,2012,2.5,123546,4,0,9,0,0,0,0,0,0,1,0,0,0,0,1,0,1
503.0,2012,1.5,167158,4,0,9,1,0,0,0,0,0,1,0,0,0,0,1,0,1
1268.0,2012,1.5,135000,4,2,3,0,1,0,1,0,0,0,0,0,0,0,1,0,1
